Creature name,Avatar,TileX,TileZ,Biome,Food per Turn,Max Hunger,Water per Turn,Max Thirst,Reproduction Interval,Age,Lifespan,Courage,Intimidation,Perception,Reproduction,Size,Speed,Stealth,Territory,algae,fruit,grass,leaves,meat,nectar,pollen,sap,seeds,wood
Shorgeatite,American_Badger,19,19,Tropical Rainforest,7.244885,530.17,14.48977,530.17,38.45687,247,582.9333,361.4149,233.6983,33.11228,65.97129,88.36167,38.44558,11.7078,50.40945,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Wexeadite,American_Badger,14,16,Tropical Rainforest,7.903512,530.17,15.80702,530.17,31.25435,246,525.5175,231.3055,251.2885,33.11228,59.47347,88.36167,38.44558,11.7078,54.2037,-0.09999999,0.4,1.490116E-08,0.4,0.1,0,1.490116E-08,0.2,1.490116E-08,-0.09999999
Shorgeatite,American_Badger,21,21,Tropical Rainforest,7.244885,530.17,14.48977,530.17,38.45687,246,582.9333,361.4149,233.6983,33.11228,65.97129,88.36167,38.44558,11.7078,50.40945,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Blaerficite,Honey_Badger,63,23,Tropical Rainforest,6.433,408.6508,12.866,408.6508,53.12337,246,601.5107,338.4992,51.33065,159.1072,88.31658,68.10847,29.27048,6.421872,60.11076,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Claxaedact,American_Badger,24,20,Tropical Rainforest,5.780982,530.17,11.56196,530.17,44.46395,245,626.8101,361.4149,251.2885,33.11228,70.93687,88.36167,32.29428,11.7078,45.53111,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Glassutite,European_Badger,65,22,Tropical Rainforest,5.94468,444.1857,11.88936,444.1857,57.74279,245,653.816,294.4943,51.33065,138.4233,88.31658,74.03094,29.27048,6.072857,60.11076,0,-0.09999999,0,0.5,0.4,0.1,0.1,0,0,-0.09999999
Cupoudact,American_Badger,22,17,Tropical Rainforest,5.70977,406.8638,11.41954,406.8638,105.9961,245,847.8008,121.4839,12.92807,124.0087,125.0248,67.81063,20.59381,6.983363,65.50187,-0.09999999,0.4,0.7,1.490116E-08,1.490116E-08,0,-0.09999999,0.2,-0.09999999,-0.09999999
Blaerficite,Honey_Badger,69,23,Tropical Rainforest,6.433,408.6508,12.866,408.6508,53.12337,244,601.5107,338.4992,51.33065,159.1072,88.31658,68.10847,29.27048,6.421872,60.11076,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Blaerficite,Honey_Badger,68,20,Tropical Rainforest,6.433,408.6508,12.866,408.6508,53.12337,242,601.5107,338.4992,51.33065,159.1072,88.31658,68.10847,29.27048,6.421872,60.11076,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Blaerficite,Honey_Badger,65,22,Tropical Rainforest,6.433,408.6508,12.866,408.6508,53.12337,241,601.5107,338.4992,51.33065,159.1072,88.31658,68.10847,29.27048,6.421872,60.11076,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Saespimite,American_Badger,69,27,Tropical Rainforest,7.082049,654.5262,14.1641,654.5262,55.51201,241,778.1823,143.2474,47.39025,137.5774,71.33548,109.0877,27.68472,8.117776,34.2626,0.1,-0.09999999,0.3,0.3,0.5,0,-0.09999999,0,0,-0.09999999
Blaerficite,Honey_Badger,70,26,Tropical Rainforest,6.433,408.6508,12.866,408.6508,53.12337,240,601.5107,338.4992,51.33065,159.1072,88.31658,68.10847,29.27048,6.421872,60.11076,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Spekodile,European_Badger,58,23,Tropical Rainforest,5.316078,417.5345,10.63216,417.5345,54.27822,240,614.587,310.5497,51.33065,119.6475,88.31658,69.58909,29.27048,6.980296,60.11076,0,1.490116E-08,0,0.5,0.4,-0.09999999,1.490116E-08,0.1,0,1.490116E-08
Claerkymug,American_Badger,33,14,Tropical Savanna,3.848962,415.001,7.697924,415.001,59.06528,238,639.1681,121.4839,11.2418,71.10659,92.40961,69.16684,15.13521,6.983363,58.33064,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Claxaedact,American_Badger,17,19,Tropical Rainforest,5.780982,530.17,11.56196,530.17,44.46395,238,626.8101,361.4149,251.2885,33.11228,70.93687,88.36167,32.29428,11.7078,45.53111,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Chouricite,European_Badger,61,25,Tropical Rainforest,5.316078,417.5345,10.63216,417.5345,54.27822,236,614.587,319.8662,52.87056,119.6475,88.31658,69.58909,29.27048,7.189704,60.11076,0,1.490116E-08,0,0.5,0.4,-0.09999999,1.490116E-08,0.1,0,1.490116E-08
Trotedite,American_Badger,12,42,Temperate Deciduous Forest,9.414762,747.5397,18.82952,747.5397,77.4002,235,982.0024,417.1488,241.6236,28.47656,78.81875,124.59,43.77493,19.12419,81.56224,0.2,-0.09999999,-0.09999999,0.5,0.4,0,1.490116E-08,0.1,1.490116E-08,-0.09999999
Clibamug,American_Badger,3,30,Tropical Rainforest,8.797873,721.8223,17.59575,721.8223,90.84462,234,982.0024,417.1488,241.6236,28.47656,92.50957,120.3037,42.46168,19.12419,81.56224,0.2,-0.09999999,-0.09999999,0.5,0.4,0,1.490116E-08,0.1,1.490116E-08,-0.09999999
Blaerficite,Honey_Badger,71,21,Tropical Rainforest,6.433,408.6508,12.866,408.6508,53.12337,232,601.5107,338.4992,51.33065,159.1072,88.31658,68.10847,29.27048,6.421872,60.11076,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Flerbydact,American_Badger,6,29,Tropical Rainforest,9.414762,747.5397,18.82952,747.5397,65.51154,232,903.4423,417.1488,222.2937,28.47656,72.51325,124.59,43.77493,19.12419,81.56224,0.2,-0.09999999,-0.09999999,0.5,0.4,0,1.490116E-08,0.1,1.490116E-08,-0.09999999
Teaspaecite,European_Badger,62,20,Tropical Rainforest,4.790843,417.5345,9.581685,417.5345,28.92487,232,448.6486,285.7057,51.33065,110.0757,64.47111,69.58909,29.27048,5.605177,60.11076,0,1.490116E-08,0,0.2,0.5,1.490116E-08,1.490116E-08,0.2,0.1,-0.09999999
Cirfadact,American_Badger,35,19,Tropical Rainforest,4.840088,509.4037,9.680177,509.4037,69.6859,232,769.1799,99.2325,11.61633,62.50861,90.59766,84.90063,24.9179,4.080152,68.12019,0.2,0.3,0.4,1.490116E-08,0.2,0,-0.09999999,0.1,-0.09999999,-0.09999999
Blaerficite,Honey_Badger,72,20,Tropical Rainforest,6.433,408.6508,12.866,408.6508,53.12337,231,601.5107,338.4992,51.33065,159.1072,88.31658,68.10847,29.27048,6.421872,60.11076,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Chapidite,Japanese_Badger,48,30,Tropical Savanna,8.300968,469.3256,16.60194,469.3256,73.1626,230,756.495,165.7766,16.28306,51.27073,96.71259,78.22094,46.58727,4.855381,28.65804,1.490116E-08,0.3,0.4,1.490116E-08,0.3,0.1,-0.09999999,1.490116E-08,1.490116E-08,-0.09999999
Trytutite,American_Badger,21,11,Temperate Grassland,4.161364,256.3242,8.322727,256.3242,66.77754,230,534.1145,121.4839,11.2418,78.12548,125.0248,42.7207,24.81181,4.399519,78.91792,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Speervymug,Koala,71,18,Tropical Rainforest,9.521701,551.6786,19.0434,551.6786,53.12337,229,601.5107,338.4992,69.29637,159.1072,88.31658,91.94643,29.27048,6.421872,60.11076,0,-0.09999999,0.1,0.7,0.1,0.1,1.490116E-08,0,0.1,-0.09999999
Shorgeatite,American_Badger,20,22,Tropical Rainforest,7.244885,530.17,14.48977,530.17,38.45687,228,582.9333,361.4149,233.6983,33.11228,65.97129,88.36167,38.44558,11.7078,50.40945,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Blaerficite,Honey_Badger,67,23,Tropical Rainforest,6.433,408.6508,12.866,408.6508,53.12337,228,601.5107,338.4992,51.33065,159.1072,88.31658,68.10847,29.27048,6.421872,60.11076,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Paerbumug,American_Badger,11,16,Tropical Rainforest,6.773804,530.17,13.54761,530.17,40.12871,226,595.4695,361.4149,251.2885,33.11228,67.39003,88.36167,36.5233,11.7078,54.2037,1.490116E-08,0.3,1.490116E-08,0.2,0.2,0.1,1.490116E-08,0.2,-0.09999999,1.490116E-08
Treatodite,European_Badger,61,24,Tropical Rainforest,3.654467,300.6249,7.308935,300.6249,39.08033,226,442.5027,310.5497,51.33065,86.14619,88.31658,50.10415,29.27048,6.980296,60.11076,0,1.490116E-08,0,0.5,0.4,-0.09999999,1.490116E-08,0.1,0,1.490116E-08
Glekacite,American_Badger,6,28,Tropical Rainforest,3.885448,530.17,7.770895,530.17,54.89376,226,696.4556,295.8503,241.6236,28.47656,78.81875,88.36167,27.14045,13.56326,50.56859,0.2,-0.09999999,-0.09999999,0.5,0.4,0,1.490116E-08,0.1,1.490116E-08,-0.09999999
Blireemug,American_Badger,0,27,Tropical Rainforest,3.230644,530.17,6.461288,530.17,54.89376,225,696.4556,295.8503,207.7963,28.47656,78.81875,88.36167,23.34079,11.6644,50.56859,0.2,-0.09999999,-0.09999999,0.5,0.4,0,1.490116E-08,0.1,1.490116E-08,-0.09999999
Blaerficite,Honey_Badger,74,18,Tropical Rainforest,6.433,408.6508,12.866,408.6508,53.12337,223,601.5107,338.4992,51.33065,159.1072,88.31658,68.10847,29.27048,6.421872,60.11076,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Clourvoomug,Pygmy_Hog,21,21,Tropical Rainforest,7.483352,434.1032,14.9667,434.1032,38.45687,222,582.9333,361.4149,233.6983,33.11228,65.97129,72.35054,38.44558,11.7078,44.86441,-0.09999999,0.2,0.2,0.6,1.490116E-08,0,-0.09999999,0.3,-0.09999999,-0.09999999
Peaggesaur,American_Badger,49,23,Tropical Savanna,6.453451,509.4037,12.9069,509.4037,69.6859,220,769.1799,73.90837,11.61633,62.50861,90.59766,84.90063,24.9179,2.284885,68.12019,1.490116E-08,0.6,0.3,-0.09999999,-0.09999999,0,-0.09999999,0.1,0.1,0.1
Coustydite,American_Badger,57,29,Tropical Rainforest,4.091074,531.705,8.182148,531.705,142.115,220,1122.224,234.6074,67.24331,87.23653,126.6369,88.61749,22.11264,9.623744,37.61077,1.490116E-08,0.4,-0.09999999,0.1,0.5,0,1.490116E-08,0,0.1,-0.09999999
Pespeecite,European_Badger,68,20,Tropical Rainforest,4.988615,408.6508,9.977229,408.6508,29.3241,218,601.5107,338.4992,51.33065,87.82719,48.75076,68.10847,29.27048,6.421872,60.11076,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Teerkaecite,American_Badger,6,32,Tropical Rainforest,4.128212,530.17,8.256424,530.17,34.03413,218,696.4556,272.1822,241.6236,26.19843,48.86763,88.36167,27.14045,13.56326,81.56224,0.1,-0.09999999,-0.09999999,0.6,0.3,0.1,-0.09999999,0,0.2,-0.09999999
Glousseemug,American_Badger,25,21,Tropical Rainforest,5.628352,555.4156,11.2567,555.4156,26.85765,217,473.2667,341.1033,398.8703,33.11228,56.7495,92.56927,30.75646,11.7078,54.2037,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Shaetutite,European_Badger,29,18,Tropical Rainforest,8.064312,406.8638,16.12862,406.8638,64.00731,214,614.3484,121.4839,11.2418,124.0087,104.1873,67.81063,28.53358,6.983363,57.1869,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Fleervidile,American_Badger,61,20,Tropical Rainforest,3.499959,300.6249,6.999918,300.6249,39.08033,214,442.5027,310.5497,51.33065,75.80865,88.31658,50.10415,29.27048,6.980296,52.89747,0,1.490116E-08,0,0.5,0.4,-0.09999999,1.490116E-08,0.1,0,1.490116E-08
Blaesseatite,Japanese_Badger,29,18,Tropical Rainforest,5.453431,321.8846,10.90686,321.8846,44.03348,214,486.0333,100.8317,9.002254,124.0087,90.59766,53.64744,24.81181,4.259851,34.88401,-0.09999999,0.6,0.5,-0.09999999,1.490116E-08,0,1.490116E-08,0.2,-0.09999999,-0.09999999
Spekodile,European_Badger,62,20,Tropical Rainforest,5.316078,417.5345,10.63216,417.5345,54.27822,213,614.587,310.5497,51.33065,119.6475,88.31658,69.58909,29.27048,6.980296,60.11076,0,1.490116E-08,0,0.5,0.4,-0.09999999,1.490116E-08,0.1,0,1.490116E-08
Flortotite,American_Badger,0,28,Tropical Rainforest,5.334824,530.17,10.66965,530.17,54.89376,213,696.4556,378.6883,241.6236,28.47656,78.81875,88.36167,34.73978,13.56326,50.56859,0.2,-0.09999999,-0.09999999,0.5,0.4,0,1.490116E-08,0.1,1.490116E-08,-0.09999999
Chaexadact,European_Badger,66,23,Tropical Rainforest,7.79603,444.1857,15.59206,444.1857,57.74279,212,653.816,310.5497,51.33065,119.6475,88.31658,74.03094,29.27048,6.980296,34.86424,0.1,0.2,0.2,0.3,1.490116E-08,0,1.490116E-08,0.2,0,-0.09999999
Waegedite,Pygmy_Hog,10,16,Tropical Rainforest,7.354113,424.136,14.70823,424.136,35.57116,212,501.4481,370.8116,251.2885,33.11228,70.93687,70.68934,38.44558,10.67752,55.613,0.1,0.2,0.1,0.3,1.490116E-08,0,-0.09999999,0.3,0.1,-0.09999999
Pyrbesaur,American_Badger,57,29,Tropical Rainforest,3.118584,425.6282,6.237169,425.6282,278.5453,211,1571.114,234.6074,53.79465,122.1311,177.2916,88.61749,22.11264,9.623744,30.08862,1.490116E-08,0.4,-0.09999999,0.1,0.5,0,1.490116E-08,0,0.1,-0.09999999
Shedidact,American_Badger,19,22,Tropical Rainforest,7.244885,530.17,14.48977,530.17,44.46395,210,626.8101,361.4149,251.2885,33.11228,70.93687,88.36167,38.44558,11.7078,54.2037,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Blaerficite,Honey_Badger,67,18,Tropical Rainforest,6.433,408.6508,12.866,408.6508,53.12337,209,601.5107,338.4992,51.33065,159.1072,88.31658,68.10847,29.27048,6.421872,60.11076,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Clerkydile,American_Badger,35,30,Tropical Savanna,7.0287,756.9768,14.0574,756.9768,118.0042,206,1220.153,165.7766,19.24169,51.27073,96.71259,126.1628,30.34804,4.080152,46.22264,-0.09999999,0.2,0.3,1.490116E-08,0.3,0,-0.09999999,0.2,0.1,1.490116E-08
Shedidact,American_Badger,14,20,Tropical Rainforest,7.244885,530.17,14.48977,530.17,44.46395,203,626.8101,361.4149,251.2885,33.11228,70.93687,88.36167,38.44558,11.7078,54.2037,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Flaeboutite,Japanese_Badger,60,21,Tropical Rainforest,4.513154,417.5345,9.026307,417.5345,54.27822,203,614.587,310.5497,51.33065,105.2898,88.31658,69.58909,25.75802,6.980296,60.11076,0,1.490116E-08,0,0.4,0.4,-0.09999999,-0.09999999,0.1,0.1,0.1
Treatodite,European_Badger,61,24,Tropical Rainforest,3.654467,300.6249,7.308935,300.6249,39.08033,203,442.5027,310.5497,51.33065,86.14619,88.31658,50.10415,29.27048,6.980296,60.11076,0,1.490116E-08,0,0.5,0.4,-0.09999999,1.490116E-08,0.1,0,1.490116E-08
Suzoodite,American_Badger,0,28,Tropical Rainforest,4.064041,556.6785,8.128082,556.6785,54.89376,201,696.4556,310.6428,241.6236,29.90038,78.81875,92.77975,27.14045,13.56326,50.56859,0.2,-0.09999999,-0.09999999,0.5,0.4,0,1.490116E-08,0.1,1.490116E-08,-0.09999999
Treessidite,American_Badger,18,10,Temperate Grassland,5.900661,406.8638,11.80132,406.8638,105.9961,201,847.8008,121.4839,11.2418,105.4074,125.0248,67.81063,21.09004,6.983363,78.91792,0.1,0.6,0.4,1.490116E-08,-0.09999999,0,0.1,0,-0.09999999,-0.09999999
Saespimite,American_Badger,67,27,Tropical Rainforest,7.082049,654.5262,14.1641,654.5262,55.51201,200,778.1823,143.2474,47.39025,137.5774,71.33548,109.0877,27.68472,8.117776,34.2626,0.1,-0.09999999,0.3,0.3,0.5,0,-0.09999999,0,0,-0.09999999
Cirfadact,American_Badger,38,24,Tropical Savanna,4.840088,509.4037,9.680177,509.4037,69.6859,198,769.1799,99.2325,11.61633,62.50861,90.59766,84.90063,24.9179,4.080152,68.12019,0.2,0.3,0.4,1.490116E-08,0.2,0,-0.09999999,0.1,-0.09999999,-0.09999999
Claxaedact,American_Badger,18,20,Tropical Rainforest,5.780982,530.17,11.56196,530.17,44.46395,196,626.8101,361.4149,251.2885,33.11228,70.93687,88.36167,32.29428,11.7078,45.53111,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Moosidact,Pygmy_Hog,31,23,Tropical Rainforest,5.24465,344.6105,10.4893,344.6105,28.90157,196,407.4265,361.4149,164.9709,33.11228,70.93687,57.43509,38.44558,11.82488,54.74574,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Spurdodite,Honey_Badger,68,20,Tropical Rainforest,6.554668,444.1857,13.10934,444.1857,57.74279,194,653.816,359.2831,51.33065,168.8764,88.31658,74.03094,29.27048,6.072857,73.33513,0,-0.09999999,0,0.5,0.4,0.1,0.1,0,0,-0.09999999
Wexeadite,American_Badger,18,18,Tropical Rainforest,7.903512,530.17,15.80702,530.17,31.25435,193,525.5175,231.3055,251.2885,33.11228,59.47347,88.36167,38.44558,11.7078,54.2037,-0.09999999,0.4,1.490116E-08,0.4,0.1,0,1.490116E-08,0.2,1.490116E-08,-0.09999999
Gloorveesaur,European_Badger,61,24,Tropical Rainforest,3.534008,219.4562,7.068017,219.4562,15.20291,191,235.8097,310.5497,51.33065,119.6475,64.47111,36.57603,29.27048,6.980296,60.11076,0.2,1.490116E-08,0.1,0.3,0.3,0.1,-0.09999999,0.1,0,-0.09999999
Clidesaur,Koala,74,17,Tropical Rainforest,8.235209,568.0246,16.47042,568.0246,73.84148,190,836.0999,338.4992,51.33065,159.1072,88.31658,94.67077,29.27048,8.926402,60.11076,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Caerpemite,American_Badger,10,27,Tropical Rainforest,8.315441,694.5227,16.63088,694.5227,54.89376,189,696.4556,295.8503,289.9483,28.47656,78.81875,115.7538,43.77493,16.27591,81.56224,0.1,1.490116E-08,1.490116E-08,0.6,0.5,0,-0.09999999,0,-0.09999999,-0.09999999
Toorvedile,Honey_Badger,29,18,Tropical Rainforest,12.26578,406.8638,24.53156,406.8638,55.65854,188,614.3484,172.5072,11.2418,211.3108,90.59766,67.81063,35.23277,6.983363,45.17765,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Ceaweadile,American_Badger,56,29,Tropical Savanna,2.754079,313.7059,5.508157,313.7059,83.84782,187,662.1122,234.6074,53.79465,87.23653,126.6369,52.28432,22.11264,5.678009,17.75229,1.490116E-08,0.4,-0.09999999,0.1,0.5,0,1.490116E-08,0,0.1,-0.09999999
Blygoudact,American_Badger,36,21,Tropical Rainforest,6.162581,702.9772,12.32516,702.9772,96.16653,186,1061.468,99.2325,16.03054,62.50861,90.59766,117.1629,24.9179,4.080152,68.12019,0.2,0.3,0.4,1.490116E-08,0.2,0,-0.09999999,0.1,-0.09999999,-0.09999999
Curpydile,European_Badger,30,18,Tropical Rainforest,4.119508,280.736,8.239017,280.736,38.40439,185,423.9004,121.4839,10.34246,124.0087,90.59766,46.78933,15.75054,6.983363,57.1869,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Thosteemug,European_Badger,61,24,Tropical Rainforest,3.654467,300.6249,7.308935,300.6249,39.08033,183,442.5027,310.5497,37.98468,86.14619,88.31658,50.10415,29.27048,5.165419,60.11076,0,1.490116E-08,0,0.5,0.4,-0.09999999,1.490116E-08,0.1,0,1.490116E-08
Troxeecite,European_Badger,24,18,Tropical Rainforest,4.303446,280.736,8.606893,280.736,48.17447,183,474.7685,118.1834,12.59082,124.0087,101.4694,46.78933,17.12015,6.983363,57.1869,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Spardeecite,American_Badger,3,22,Tropical Rainforest,8.919577,636.2041,17.83915,636.2041,94.85644,183,1002.896,326.6187,241.6236,26.19843,94.5825,106.034,43.77493,13.56326,81.56224,0.1,-0.09999999,-0.09999999,0.6,0.3,0.1,-0.09999999,0,0.2,-0.09999999
Pooroomug,Pygmy_Hog,30,20,Tropical Rainforest,4.460701,406.8638,8.921401,406.8638,22.09087,181,387.0395,66.81616,6.290732,124.0087,57.07653,67.81063,9.416083,3.663542,31.4528,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Saespimite,American_Badger,67,28,Tropical Rainforest,7.082049,654.5262,14.1641,654.5262,55.51201,181,778.1823,143.2474,47.39025,137.5774,71.33548,109.0877,27.68472,8.117776,34.2626,0.1,-0.09999999,0.3,0.3,0.5,0,-0.09999999,0,0,-0.09999999
Thupeemug,American_Badger,31,20,Tropical Rainforest,4.03048,406.8638,8.06096,406.8638,45.08341,180,552.9136,109.3355,11.2418,51.37383,81.5379,67.81063,19.60133,5.307356,40.65989,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Shorgeatite,American_Badger,18,20,Tropical Rainforest,7.244885,530.17,14.48977,530.17,38.45687,178,582.9333,361.4149,233.6983,33.11228,65.97129,88.36167,38.44558,11.7078,50.40945,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Gleebytite,American_Badger,62,31,Tropical Rainforest,4.091074,531.705,8.182148,531.705,142.115,178,1122.224,234.6074,53.79465,87.23653,126.6369,88.61749,22.11264,9.623744,30.08862,1.490116E-08,0.4,-0.09999999,0.1,0.5,0,1.490116E-08,0,0.1,-0.09999999
Meeggeecite,Pygmy_Hog,28,19,Tropical Rainforest,6.450788,349.9029,12.90158,349.9029,14.05103,177,286.2545,104.4762,7.082335,124.0087,49.08582,58.31714,24.81181,6.983363,20.53581,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Coustydite,American_Badger,62,29,Tropical Rainforest,4.091074,531.705,8.182148,531.705,142.115,175,1122.224,234.6074,67.24331,87.23653,126.6369,88.61749,22.11264,9.623744,37.61077,1.490116E-08,0.4,-0.09999999,0.1,0.5,0,1.490116E-08,0,0.1,-0.09999999
Caerpaecite,American_Badger,6,23,Tropical Rainforest,3.885448,530.17,7.770895,530.17,30.74051,175,696.4556,295.8503,241.6236,28.47656,44.1385,88.36167,27.14045,13.56326,28.31841,0.2,-0.09999999,-0.09999999,0.5,0.4,0,1.490116E-08,0.1,1.490116E-08,-0.09999999
Blaerficite,Honey_Badger,67,23,Tropical Rainforest,6.433,408.6508,12.866,408.6508,53.12337,175,601.5107,338.4992,51.33065,159.1072,88.31658,68.10847,29.27048,6.421872,60.11076,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Chookidile,European_Badger,29,18,Tropical Rainforest,5.753296,392.5422,11.50659,392.5422,53.69937,172,592.7235,151.8549,10.84609,124.0087,90.59766,65.42371,24.81181,6.316453,57.1869,-0.09999999,0.7,0.4,-0.09999999,0.1,0,-0.09999999,0.1,1.490116E-08,-0.09999999
Spardeecite,American_Badger,6,29,Tropical Rainforest,8.919577,636.2041,17.83915,636.2041,94.85644,172,1002.896,326.6187,241.6236,26.19843,94.5825,106.034,43.77493,13.56326,81.56224,0.1,-0.09999999,-0.09999999,0.6,0.3,0.1,-0.09999999,0,0.2,-0.09999999
Speepimite,American_Badger,72,30,Tropical Rainforest,6.285174,654.5262,12.57035,654.5262,55.51201,170,778.1823,85.94845,30.32976,107.3104,71.33548,109.0877,23.03369,10.55311,20.55756,0.1,1.490116E-08,0.1,0.4,0.3,0.1,-0.09999999,0,0.1,-0.09999999
Thorboudact,European_Badger,61,23,Tropical Rainforest,3.803876,267.2221,7.607752,267.2221,34.73806,170,393.3357,198.7518,51.33065,119.6475,88.31658,44.53701,29.27048,4.467389,60.11076,0,1.490116E-08,0,0.5,0.4,-0.09999999,1.490116E-08,0.1,0,1.490116E-08
Blaerficite,Honey_Badger,68,20,Tropical Rainforest,6.433,408.6508,12.866,408.6508,53.12337,170,601.5107,338.4992,51.33065,159.1072,88.31658,68.10847,29.27048,6.421872,60.11076,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Cardoomite,European_Badger,30,21,Tropical Rainforest,7.031806,392.5422,14.06361,392.5422,53.69937,169,592.7235,121.4839,10.84609,124.0087,90.59766,65.42371,24.81181,6.687268,56.92384,-0.09999999,0.4,0.6,-0.09999999,-0.09999999,0.1,0.1,0,-0.09999999,0.1
Glurfadite,American_Badger,2,24,Tropical Rainforest,5.707019,572.5837,11.41404,572.5837,54.89376,169,696.4556,378.6883,241.6236,30.75468,78.81875,95.43061,34.73978,14.64832,50.56859,0.2,-0.09999999,-0.09999999,0.5,0.4,0,1.490116E-08,0.1,1.490116E-08,-0.09999999
Spykoodite,American_Badger,42,29,Tropical Savanna,4.653157,623.6131,9.306314,623.6131,211.8883,169,1635.005,222.1407,19.24169,51.27073,129.5949,126.1628,30.34804,4.080152,46.22264,-0.09999999,0.2,0.3,1.490116E-08,0.3,0,-0.09999999,0.2,0.1,1.490116E-08
Flerdoocite,American_Badger,25,18,Tropical Rainforest,7.223354,406.8638,14.44671,406.8638,105.9961,168,847.8008,121.4839,11.2418,124.0087,125.0248,67.81063,24.81181,6.983363,78.91792,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Clussoomug,American_Badger,52,24,Tropical Savanna,4.840088,509.4037,9.680177,509.4037,80.13878,167,769.1799,99.2325,13.35878,62.50861,104.1873,84.90063,24.9179,4.080152,78.33821,0.2,0.3,0.4,1.490116E-08,0.2,0,-0.09999999,0.1,-0.09999999,-0.09999999
Seazytite,American_Badger,9,29,Tropical Rainforest,8.674272,612.9825,17.34854,612.9825,41.41185,167,696.4556,342.062,241.6236,26.19843,59.46087,102.1638,43.77493,13.56326,81.56224,0.1,-0.09999999,-0.09999999,0.6,0.3,0.1,-0.09999999,0,0.2,-0.09999999
Glostesaur,American_Badger,19,19,Tropical Rainforest,7.55415,530.17,15.1083,530.17,38.45687,166,582.9333,361.4149,315.4928,44.70158,65.97129,88.36167,38.44558,11.7078,50.40945,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Clirgeasaur,Honey_Badger,74,17,Tropical Rainforest,5.10342,408.6508,10.20684,408.6508,53.12337,166,601.5107,338.4992,35.93145,159.1072,88.31658,68.10847,20.48934,6.421872,60.11076,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
